raw_timestamp,relative_to_unix_epoch_timestamp,RightFoot_pos_x,RightFoot_pos_y,RightFoot_pos_z,RightFoot_rot_x,RightFoot_rot_y,RightFoot_rot_z,RightFoot_rot_w,LeftFoot_pos_x,LeftFoot_pos_y,LeftFoot_pos_z,LeftFoot_rot_x,LeftFoot_rot_y,LeftFoot_rot_z,LeftFoot_rot_w,Waist_pos_x,Waist_pos_y,Waist_pos_z,Waist_rot_x,Waist_rot_y,Waist_rot_z,Waist_rot_w,LeftHand_pos_x,LeftHand_pos_y,LeftHand_pos_z,LeftHand_rot_x,LeftHand_rot_y,LeftHand_rot_z,LeftHand_rot_w,RightHand_pos_x,RightHand_pos_y,RightHand_pos_z,RightHand_rot_x,RightHand_rot_y,RightHand_rot_z,RightHand_rot_w,LeftHand_trigger_pressed,LeftHand_grip_pressed,LeftHand_grabbed_name,RightHand_trigger_pressed,RightHand_grip_pressed,RightHand_grabbed_name,model_name
1768994509744,24.40447,0.1401134,0.009139061,-0.1487571,0.7411249,0.6498858,0.1669077,0.0228952,0.1254739,0.004131556,0.2466557,0.1781904,0.7187867,0.6421179,-0.1981883,,,,,,,,1.314652,1.082464,0.268114,-0.4435376,0.7791415,-0.01261322,0.4427797,1.328241,1.069908,0.2758859,0.04694629,0.3783338,0.4397522,0.8131898,False,False,None,False,False,None,None
1768994509754,24.41524,0.1400634,0.00907135,-0.1487483,0.7411361,0.6498761,0.1668911,0.02292956,0.1255991,0.003931522,0.2465951,0.1781827,0.7187728,0.6421404,-0.1981723,,,,,,,,1.314715,1.082542,0.2681379,-0.4436039,0.7791216,-0.01263508,0.4427477,1.328218,1.069908,0.2758695,0.04696133,0.3782979,0.4397864,0.8131871,False,False,None,False,False,None,None
1768994509766,24.42662,0.1400853,0.009102583,-0.1487855,0.7411483,0.6498556,0.1669249,0.02287115,0.1256161,0.003945351,0.246596,0.1781938,0.718782,0.6421229,-0.1981858,,,,,,,,1.314729,1.082524,0.2680191,-0.4437573,0.7791246,-0.01250664,0.4425922,1.328255,1.069853,0.2759729,0.04699405,0.3782708,0.4398307,0.8131739,False,False,None,False,False,None,None
1768994509778,24.43827,0.1400787,0.009105682,-0.1487192,0.7411165,0.6498881,0.1669365,0.02289153,0.1256186,0.003951073,0.2466214,0.1782217,0.7187888,0.6421251,-0.198129,,,,,,,,1.314841,1.082461,0.2682713,-0.4439424,0.779026,-0.01246507,0.4425815,1.328216,1.069852,0.2759596,0.04695152,0.3782048,0.4399709,0.8131313,False,False,None,False,False,None,None
1768994509789,24.44892,0.1400961,0.009088278,-0.148703,0.7411261,0.6498786,0.166933,0.02287613,0.1256433,0.003861427,0.2466452,0.1781505,0.7188023,0.6421302,-0.1981275,,,,,,,,1.314627,1.082532,0.2681175,-0.4440845,0.7790185,-0.01238163,0.4424543,1.328158,1.069867,0.2759815,0.04695701,0.3781607,0.4400104,0.81313,False,False,None,False,False,None,None
1768994509799,24.45977,0.1399996,0.009096146,-0.1485909,0.7411071,0.6499035,0.1669206,0.02287458,0.125659,0.003880501,0.2466418,0.1781385,0.7188069,0.6421145,-0.1981725,,,,,,,,1.314595,1.082495,0.2681922,-0.4441669,0.7789578,-0.01230016,0.4424807,1.328152,1.06988,0.2759571,0.04693263,0.3781334,0.440203,0.8130398,False,False,None,False,False,None,None
1768994509811,24.47142,0.1400055,0.009091854,-0.1485768,0.7411525,0.6498387,0.16697,0.02288394,0.1255404,0.003769159,0.2467473,0.1781294,0.718783,0.6421486,-0.198157,,,,,,,,1.314564,1.082504,0.2681865,-0.444329,0.7789225,-0.01225784,0.4423814,1.328072,1.069885,0.2759448,0.04690923,0.3779758,0.4404117,0.8130015,False,False,None,False,False,None,None
1768994509822,24.48206,0.1400454,0.009138107,-0.1486362,0.741133,0.649866,0.1669509,0.02287987,0.1255063,0.003877878,0.2465994,0.1781523,0.7188027,0.6421256,-0.1981394,,,,,,,,1.314544,1.082503,0.2681921,-0.4443879,0.7788888,-0.01223015,0.4423824,1.328055,1.069891,0.2759538,0.0468628,0.3778733,0.4405322,0.8129866,False,False,None,False,False,None,None
1768994509832,24.49313,0.1400318,0.009112358,-0.1486462,0.7411146,0.6498927,0.1669282,0.02288144,0.1255322,0.003875494,0.2466038,0.1780709,0.7188289,0.6421216,-0.1981305,,,,,,,,1.314617,1.082546,0.2682033,-0.4443078,0.7789116,-0.01230042,0.4424206,1.328062,1.069957,0.2759168,0.0468623,0.3779316,0.4406228,0.8129103,False,False,None,False,False,None,None
1768994509844,24.50459,0.1400452,0.009151459,-0.1486582,0.7411087,0.6498861,0.1669863,0.02284162,0.1255863,0.003991842,0.2465749,0.1781248,0.7188174,0.6421257,-0.1981104,,,,,,,,1.314556,1.082534,0.2681631,-0.4441969,0.7790023,-0.01225993,0.4423733,1.32807,1.069941,0.2759414,0.04683192,0.3778879,0.4405774,0.812957,False,False,None,False,False,None,None
1768994509855,24.51534,0.1400237,0.009111881,-0.1486699,0.741146,0.649865,0.1669003,0.02285704,0.1255639,0.003985405,0.2465383,0.1781333,0.7188033,0.6421441,-0.1980938,,,,,,,,1.314599,1.082526,0.2682358,-0.4440437,0.7790271,-0.01235122,0.4424811,1.328015,1.069933,0.2759286,0.04690349,0.3778282,0.4405857,0.8129761,False,False,None,False,False,None,None
1768994509866,24.52648,0.1400011,0.009125233,-0.1488272,0.7411058,0.6499118,0.1668965,0.02285822,0.1254946,0.003933668,0.2465123,0.1781204,0.7188385,0.6421068,-0.1980992,,,,,,,,1.314633,1.082547,0.2681786,-0.4439374,0.7790372,-0.01242348,0.4425679,1.328027,1.069944,0.2758987,0.04698116,0.3778265,0.4405488,0.8129924,False,False,None,False,False,None,None
1768994509877,24.53752,0.1399845,0.009110689,-0.1488499,0.7410985,0.64992,0.1668976,0.02285272,0.1255208,0.004014492,0.246529,0.1780604,0.7188366,0.6421295,-0.1980864,,,,,,,,1.314652,1.082488,0.2681733,-0.4437661,0.779094,-0.01253856,0.4426364,1.328023,1.06991,0.2758536,0.04706005,0.3777864,0.4405201,0.813022,False,False,None,False,False,None,None
1768994509888,24.54856,0.1400399,0.009187937,-0.1489321,0.7411549,0.6498439,0.1669382,0.02289229,0.125522,0.004036427,0.2465167,0.1780965,0.7188743,0.6420734,-0.198099,,,,,,,,1.314585,1.08246,0.2682276,-0.443588,0.779216,-0.01256942,0.4425993,1.328086,1.06984,0.2759419,0.04723202,0.3777969,0.4403576,0.8130953,False,False,None,False,False,None,None
1768994509899,24.55983,0.1400058,0.009147406,-0.1488159,0.7411233,0.6498752,0.1669526,0.02291769,0.1255015,0.003975391,0.2466125,0.1780996,0.7188835,0.642059,-0.1981094,,,,,,,,1.314701,1.082412,0.2682214,-0.443473,0.7792369,-0.01266931,0.4426749,1.328109,1.069822,0.2759209,0.04733483,0.3777889,0.4401629,0.8131984,False,False,None,False,False,None,None
1768994509911,24.57109,0.1400084,0.009141445,-0.148822,0.7411743,0.6498188,0.1669497,0.02289138,0.1254419,0.003799677,0.2466253,0.1780904,0.7188271,0.6421261,-0.1981048,,,,,,,,1.314701,1.082405,0.2682329,-0.4434255,0.7792073,-0.01274912,0.4427724,1.328071,1.069757,0.2759026,0.04750414,0.3777245,0.4402239,0.8131854,False,False,None,False,False,None,None
1768994509921,24.58206,0.1399835,0.009172678,-0.1487737,0.7411314,0.6498514,0.1670028,0.02296714,0.1255397,0.003951311,0.2466252,0.178152,0.718777,0.6421644,-0.1981071,,,,,,,,1.314712,1.082573,0.2683762,-0.4435656,0.7790959,-0.01274869,0.4428279,1.328084,1.069738,0.2758942,0.04761289,0.3777106,0.4402965,0.8131462,False,False,None,False,False,None,None
1768994509932,24.59304,0.1399384,0.009107113,-0.1487174,0.7410955,0.6498886,0.1670299,0.02287669,0.125501,0.003957272,0.246599,0.178117,0.7188336,0.6421062,-0.198122,,,,,,,,1.31469,1.082558,0.2683839,-0.4436715,0.7790638,-0.01266891,0.4427807,1.328035,1.069772,0.2759069,0.04763758,0.3777169,0.4403181,0.8131301,False,False,None,False,False,None,None
1768994509944,24.60455,0.1399285,0.009157658,-0.1486424,0.7411203,0.6498597,0.1670388,0.02282703,0.1254814,0.003956079,0.2467593,0.1781062,0.7187769,0.6421608,-0.19816,,,,,,,,1.314756,1.082632,0.2685155,-0.4436729,0.7790546,-0.01265798,0.4427958,1.328053,1.069742,0.2759376,0.04767435,0.3777548,0.4402856,0.8131279,False,False,None,False,False,None,None
1768994509954,24.61537,0.1399585,0.00906992,-0.1486497,0.741143,0.6498527,0.1669659,0.02282321,0.1254523,0.003944397,0.2467505,0.1781276,0.7187595,0.6421637,-0.1981947,,,,,,,,1.314813,1.082523,0.2684705,-0.4437605,0.779038,-0.01260643,0.4427387,1.328082,1.069679,0.2758728,0.04763798,0.37769,0.4403,0.8131524,False,False,None,False,False,None,None
1768994509966,24.62647,0.1399542,0.00905776,-0.1486356,0.7411552,0.6498247,0.1670165,0.02285731,0.1255304,0.003867388,0.2467393,0.1781173,0.7187609,0.6421505,-0.1982416,,,,,,,,1.314612,1.082599,0.2682346,-0.4440205,0.7790353,-0.01249197,0.4424859,1.328046,1.069716,0.2758153,0.04757231,0.3776486,0.4405832,0.8130221,False,False,None,False,False,None,None
1768994509977,24.63771,0.1400765,0.00914216,-0.1486693,0.7411284,0.6498629,0.1669855,0.02286471,0.1256362,0.003856182,0.2467328,0.17812,0.7187421,0.6421948,-0.1981639,,,,,,,,1.314716,1.082819,0.2682995,-0.4441576,0.7789757,-0.01231743,0.4424582,1.328075,1.069798,0.2758297,0.04750829,0.3775696,0.4408023,0.8129438,False,False,None,False,False,None,None
1768994509988,24.64853,0.1400837,0.009149551,-0.1486735,0.7411429,0.649839,0.1670099,0.02289632,0.1256839,0.003955126,0.2466362,0.1781516,0.7187483,0.6421788,-0.1981652,,,,,,,,1.314723,1.082867,0.2683107,-0.4442221,0.7789439,-0.01223348,0.4424517,1.328168,1.06983,0.2758957,0.04741464,0.3776081,0.4408887,0.8128844,False,False,None,False,False,None,None
1768994509999,24.65991,0.1401305,0.009145498,-0.1488084,0.7411808,0.6498055,0.1669781,0.02285131,0.1256832,0.003989935,0.2465291,0.1781197,0.71876,0.6421899,-0.1981152,,,,,,,,1.314719,1.082749,0.2682223,-0.4442179,0.7789821,-0.01223532,0.4423887,1.328112,1.069855,0.2759132,0.04737252,0.3775601,0.4408283,0.812942,False,False,None,False,False,None,None
1768994510011,24.67119,0.1401546,0.009150982,-0.1488176,0.7411224,0.6498792,0.1669492,0.0228596,0.1256793,0.004020929,0.2465038,0.1781003,0.7187948,0.6421489,-0.1981391,,,,,,,,1.314789,1.082665,0.2682666,-0.4441192,0.7789871,-0.01222965,0.442479,1.328133,1.069876,0.2759581,0.04728563,0.3775461,0.4408199,0.8129581,False,False,None,False,False,None,None
1768994510021,24.68225,0.1401381,0.009115458,-0.148921,0.7411432,0.6498486,0.1669789,0.02283877,0.125707,0.004014969,0.2464942,0.1781294,0.7187971,0.6421557,-0.1980826,,,,,,,,1.314804,1.082668,0.2682518,-0.444124,0.7789887,-0.01230163,0.4424695,1.328117,1.06987,0.2759592,0.04728506,0.3775516,0.4409245,0.8128988,False,False,None,False,False,None,None
1768994510033,24.6932,0.1400256,0.009161949,-0.1488359,0.7411676,0.6498359,0.1669131,0.022888,0.1255662,0.003981352,0.2466577,0.178139,0.7187681,0.6421607,-0.1981631,,,,,,,,1.314696,1.082732,0.2682689,-0.4440575,0.7790092,-0.01240477,0.4424973,1.328019,1.069943,0.2759922,0.04726566,0.3775862,0.4408835,0.8129061,False,False,None,False,False,None,None
1768994510044,24.7042,0.1400074,0.009146929,-0.1488132,0.7411429,0.649859,0.166938,0.0228514,0.1255612,0.003954411,0.2466864,0.1781304,0.7187735,0.6421699,-0.1981215,,,,,,,,1.314643,1.08255,0.2683535,-0.44394,0.7790378,-0.01246997,0.4425629,1.327946,1.069874,0.2759891,0.04732044,0.3776405,0.4406616,0.8129981,False,False,None,False,False,None,None
1768994510054,24.71517,0.1399713,0.009097815,-0.1487886,0.7411211,0.6498836,0.1669321,0.02290495,0.125551,0.003954411,0.246695,0.1780843,0.718802,0.6421516,-0.198119,,,,,,,,1.31468,1.082514,0.2683863,-0.4437156,0.7790952,-0.01258665,0.4426835,1.327986,1.069773,0.2759095,0.04735072,0.3776442,0.4404759,0.8130952,False,False,None,False,False,None,None
1768994510066,24.72632,0.1398494,0.009052753,-0.148755,0.7411558,0.6498444,0.1669319,0.02289168,0.1253598,0.003879547,0.2466693,0.1781099,0.7187905,0.6421495,-0.1981445,,,,,,,,1.314662,1.082428,0.2682373,-0.4436112,0.7791312,-0.01260869,0.4427243,1.32796,1.069736,0.2758915,0.04742559,0.3776906,0.4404285,0.8130949,False,False,None,False,False,None,None
1768994510077,24.73757,0.1399217,0.009150505,-0.1488864,0.741154,0.6498311,0.1669858,0.02294028,0.1254513,0.003890276,0.2466355,0.1781082,0.7187992,0.6421509,-0.1981095,,,,,,,,1.314652,1.082423,0.2682282,-0.443601,0.7791255,-0.01260997,0.4427445,1.327943,1.06972,0.2758956,0.04736674,0.3777811,0.4404218,0.81306,False,False,None,False,False,None,None
1768994510088,24.74888,0.1399137,0.009146214,-0.1489137,0.741138,0.649851,0.1669865,0.02288465,0.1254297,0.003881693,0.2466437,0.1780989,0.7187762,0.6421968,-0.1980525,,,,,,,,1.314653,1.082476,0.2681611,-0.4436344,0.7791377,-0.01266031,0.4426882,1.328,1.069817,0.2759134,0.04735538,0.3778062,0.4403008,0.8131145,False,False,None,False,False,None,None
1768994510099,24.75979,0.1399269,0.009222984,-0.1488065,0.741169,0.6498068,0.167012,0.02294943,0.1254131,0.003862143,0.2466767,0.1781375,0.7187867,0.6421621,-0.1980925,,,,,,,,1.314726,1.08245,0.2681956,-0.4435833,0.7791552,-0.01273576,0.4427063,1.328021,1.069822,0.275894,0.04736255,0.377896,0.4401833,0.8131359,False,False,None,False,False,None,None
1768994510111,24.7711,0.139966,0.009268045,-0.1487812,0.741153,0.6498258,0.1670126,0.0229222,0.1253909,0.003856659,0.2466948,0.1781157,0.7187828,0.6421787,-0.1980723,,,,,,,,1.314763,1.082471,0.268205,-0.4436712,0.7791048,-0.01270255,0.4427078,1.328084,1.069799,0.2758576,0.04735322,0.3778732,0.4401014,0.8131915,False,False,None,False,False,None,None
1768994510122,24.78229,0.1399798,0.009236336,-0.1487204,0.7411594,0.6498089,0.1670499,0.0229216,0.1253644,0.003857851,0.2467016,0.1781052,0.718779,0.6421793,-0.1980938,,,,,,,,1.314615,1.082401,0.2681432,-0.4438143,0.779097,-0.01260253,0.442581,1.328048,1.069777,0.2758927,0.0472275,0.3778985,0.4402883,0.8130859,False,False,None,False,False,None,None
1768994510133,24.79359,0.1399511,0.009201288,-0.1486653,0.7411961,0.6497782,0.1670065,0.02292401,0.1254063,0.003909111,0.2466861,0.1781474,0.7187904,0.6421603,-0.1980763,,,,,,,,1.314594,1.082459,0.2681771,-0.4439752,0.7790239,-0.01249111,0.4425513,1.328083,1.0699,0.2759057,0.04712677,0.3779545,0.440357,0.8130284,False,False,None,False,False,None,None
1768994510144,24.80432,0.1399962,0.009194136,-0.1485936,0.7411641,0.6498147,0.1670064,0.0229255,0.1253949,0.003907204,0.2466909,0.1781527,0.7187843,0.6421731,-0.1980519,,,,,,,,1.314719,1.082489,0.2682518,-0.4440573,0.779017,-0.01241352,0.4424835,1.328074,1.06991,0.2758845,0.04702137,0.3779525,0.4404134,0.8130049,False,False,None,False,False,None,None
1768994510155,24.81539,0.1399428,0.009173632,-0.1486418,0.7411635,0.6498305,0.1669559,0.0228662,0.1255398,0.003826618,0.2467377,0.178137,0.7187732,0.6421959,-0.1980321,,,,,,,,1.314707,1.082456,0.2682258,-0.4441222,0.779034,-0.01239985,0.4423888,1.327996,1.069939,0.2758802,0.04693045,0.3779607,0.4404182,0.8130037,False,False,None,False,False,None,None
1768994510166,24.82651,0.1400849,0.009175777,-0.1485752,0.7411807,0.6498155,0.1669357,0.02287889,0.1255438,0.003818989,0.2467505,0.1781606,0.7188063,0.6421341,-0.1980914,,,,,,,,1.314752,1.082578,0.2682452,-0.4441572,0.7790285,-0.01232684,0.4423653,1.328072,1.06996,0.2759451,0.04686891,0.3779439,0.4403937,0.8130283,False,False,None,False,False,None,None
1768994510176,24.83744,0.1401422,0.00918889,-0.1486091,0.7411906,0.6497983,0.1669566,0.02289753,0.1256006,0.003836632,0.2467779,0.1781737,0.7187853,0.6421756,-0.1980212,,,,,,,,1.314757,1.082569,0.2682351,-0.4442379,0.7789856,-0.0123561,0.4423589,1.328117,1.069988,0.2759789,0.04686094,0.3779492,0.4405875,0.8129213,False,False,None,False,False,None,None
1768994510188,24.84874,0.1400876,0.009110928,-0.1487411,0.7411565,0.6498427,0.1669422,0.02284504,0.1256161,0.003805161,0.2467653,0.1781761,0.7187811,0.6421812,-0.1980161,,,,,,,,1.314673,1.082646,0.268283,-0.4442301,0.778957,-0.01233091,0.4424179,1.328099,1.069968,0.2759452,0.04682132,0.3779395,0.4406278,0.8129063,False,False,None,False,False,None,None
1768994510199,24.8598,0.1399968,0.009147406,-0.1489545,0.7411459,0.6498374,0.1669974,0.02293551,0.1256152,0.003769398,0.2465678,0.1781438,0.7187495,0.6422002,-0.1980983,,,,,,,,1.314661,1.082633,0.2682952,-0.4440824,0.7789802,-0.0123659,0.4425245,1.327953,1.07001,0.2759339,0.04682591,0.3779199,0.4405932,0.8129339,False,False,None,False,False,None,None
1768994510210,24.87092,0.1399882,0.009133816,-0.1489791,0.7411782,0.6498182,0.166929,0.02293582,0.1255993,0.003752947,0.2465367,0.178127,0.7187472,0.6421955,-0.1981368,,,,,,,,1.314639,1.082574,0.2682757,-0.4439396,0.7790379,-0.01239108,0.4425654,1.327867,1.070031,0.2759194,0.04682487,0.3779621,0.4405514,0.812937,False,False,None,False,False,None,None
1768994510222,24.88213,0.1398765,0.009215117,-0.1489409,0.7411379,0.6498675,0.1669212,0.02289802,0.1254808,0.003789425,0.2463862,0.1781186,0.7187544,0.6421831,-0.1981587,,,,,,,,1.314663,1.082549,0.2681746,-0.4437866,0.7791018,-0.01255817,0.4426014,1.327899,1.070055,0.2759194,0.04685326,0.3779892,0.440358,0.8130275,False,False,None,False,False,None,None
1768994510232,24.89296,0.1398473,0.009184599,-0.148872,0.7411514,0.6498649,0.1668713,0.02289689,0.1253691,0.003848076,0.2464453,0.1780905,0.7187453,0.6421874,-0.1982032,,,,,,,,1.314684,1.08252,0.2681195,-0.4437256,0.7790947,-0.01268963,0.4426714,1.327919,1.070032,0.2758765,0.0469157,0.3780216,0.4403501,0.8130132,False,False,None,False,False,None,None
1768994510244,24.90429,0.1399306,0.009121656,-0.1488304,0.7411329,0.6498737,0.1669245,0.02285788,0.12535,0.003848314,0.2464284,0.1781024,0.7187657,0.642162,-0.1982,,,,,,,,1.314802,1.082526,0.2681528,-0.4436082,0.7791057,-0.01279457,0.4427668,1.328036,1.070054,0.2759143,0.04700819,0.3779917,0.4402274,0.8130882,False,False,None,False,False,None,None
1768994510254,24.9152,0.1400191,0.009065866,-0.14884,0.7411583,0.6498356,0.166959,0.02286333,0.1253093,0.003810406,0.2465129,0.1781535,0.7187397,0.6421758,-0.1982038,,,,,,,,1.314829,1.082529,0.2681376,-0.4435257,0.7791241,-0.0128097,0.4428165,1.328058,1.070051,0.2759609,0.04711693,0.377931,0.4400471,0.8132077,False,False,None,False,False,None,None
1768994510266,24.92645,0.1401014,0.009192228,-0.1487929,0.7411246,0.6498802,0.166935,0.02286793,0.1255392,0.003819942,0.2465961,0.1781065,0.7186781,0.642272,-0.1981582,,,,,,,,1.314818,1.082668,0.2682275,-0.443433,0.779176,-0.01275225,0.4428198,1.328088,1.070062,0.2759498,0.04714162,0.3780217,0.4399834,0.8131985,False,False,None,False,False,None,None
1768994510277,24.9377,0.1400467,0.009114027,-0.1487721,0.7411498,0.6498578,0.1669172,0.02281512,0.1256875,0.003990889,0.2466371,0.1781662,0.7186543,0.642276,-0.1981778,,,,,,,,1.314814,1.082549,0.2683432,-0.4435755,0.7791049,-0.01279639,0.4428008,1.328062,1.070069,0.2759874,0.04717676,0.3780232,0.4401326,0.8131151,False,False,None,False,False,None,None
1768994510288,24.94894,0.1400191,0.009078503,-0.1487776,0.7411456,0.6498772,0.1668627,0.02279988,0.1254851,0.00382781,0.2467886,0.1781622,0.7186415,0.6422555,-0.198294,,,,,,,,1.314782,1.082532,0.2683303,-0.4437529,0.7790484,-0.01274609,0.442724,1.327976,1.070085,0.2759913,0.04717945,0.3780179,0.4401294,0.8131192,False,False,None,False,False,None,None
1768994510300,24.96004,0.1399801,0.00914979,-0.1487887,0.741149,0.6498723,0.1668542,0.02288831,0.1256366,0.003875256,0.2467345,0.1780889,0.7186878,0.6422384,-0.1982473,,,,,,,,1.314779,1.08255,0.2682725,-0.4438204,0.7790304,-0.01271525,0.4426888,1.327963,1.070107,0.2759405,0.04723931,0.3780175,0.4401198,0.8131211,False,False,None,False,False,None,None
1768994510310,24.97128,0.1399446,0.009124279,-0.1488219,0.741132,0.6498917,0.166863,0.02282562,0.1255858,0.003857136,0.246678,0.1781694,0.718672,0.6422269,-0.1982695,,,,,,,,1.314747,1.082515,0.2682474,-0.4438559,0.7790698,-0.01264879,0.4425858,1.327941,1.07001,0.2758662,0.04725039,0.3779684,0.4401502,0.8131268,False,False,None,False,False,None,None
1768994510322,24.982,0.1399537,0.009124041,-0.1489616,0.7411324,0.6498814,0.1668943,0.02287412,0.1255325,0.003903866,0.2466746,0.1780914,0.71869,0.6422288,-0.1982683,,,,,,,,1.314744,1.082593,0.268078,-0.4440232,0.7790273,-0.01258915,0.4424946,1.328039,1.070026,0.2759922,0.04719894,0.3779308,0.4403767,0.8130246,False,False,None,False,False,None,None
1768994510333,24.99325,0.1399904,0.009153843,-0.1489385,0.7411502,0.6498615,0.1668881,0.02290906,0.1255558,0.00386095,0.2464322,0.1780953,0.7187179,0.6421971,-0.1982667,,,,,,,,1.314739,1.082599,0.2680517,-0.4441718,0.7789574,-0.01253122,0.4424699,1.328018,1.070054,0.2759917,0.04715388,0.3778881,0.4406004,0.8129259,False,False,None,False,False,None,None
1768994510344,25.00421,0.1400069,0.009121895,-0.1488012,0.7411314,0.6498713,0.1669402,0.0228574,0.1255579,0.003846407,0.2464443,0.1781235,0.7187468,0.6421555,-0.1982711,,,,,,,,1.314672,1.082636,0.2682791,-0.4443027,0.7788646,-0.01249308,0.4425031,1.327975,1.069998,0.2760665,0.04705604,0.3778172,0.4406528,0.8129361,False,False,None,False,False,None,None
1768994510355,25.01574,0.1399996,0.009053469,-0.1486534,0.7411193,0.6498973,0.1668961,0.02283753,0.1255881,0.003905535,0.2466517,0.1780784,0.718699,0.6422158,-0.1982894,,,,,,,,1.314754,1.082547,0.2683002,-0.4442926,0.778874,-0.0124756,0.4424971,1.328045,1.069941,0.2760199,0.04705543,0.3777699,0.4406771,0.8129448,False,False,None,False,False,None,None
1768994510366,25.02653,0.1400107,0.009106159,-0.14853,0.7411374,0.6498634,0.1669456,0.02285281,0.1255947,0.003908873,0.2468396,0.1780836,0.7186784,0.6422538,-0.1982366,,,,,,,,1.314587,1.082607,0.2682865,-0.4442079,0.7789391,-0.01247493,0.4424678,1.327958,1.069911,0.2759719,0.04698606,0.3777826,0.4406545,0.8129553,False,False,None,False,False,None,None
1768994510377,25.03739,0.1400959,0.009165287,-0.1485346,0.7411353,0.6498874,0.166865,0.02282609,0.1255888,0.003920317,0.2468882,0.1780625,0.7186687,0.6422718,-0.1982323,,,,,,,,1.314551,1.082632,0.2683014,-0.4441935,0.778991,-0.01250379,0.4423898,1.327955,1.069973,0.2759075,0.04707842,0.3776687,0.440742,0.8129554,False,False,None,False,False,None,None
1768994510388,25.04854,0.1401064,0.009179115,-0.1485218,0.7411538,0.6498588,0.1668978,0.02279849,0.1256338,0.003947735,0.2468399,0.1780521,0.7186406,0.6423053,-0.1982349,,,,,,,,1.31456,1.08268,0.2683428,-0.4441381,0.7789596,-0.01251435,0.4425004,1.327971,1.070009,0.2758915,0.04710852,0.3776966,0.4408028,0.8129077,False,False,None,False,False,None,None
1768994510399,25.06001,0.1401402,0.009018898,-0.1487887,0.7411474,0.6498896,0.1667976,0.02286075,0.1256043,0.003760815,0.2466227,0.1780789,0.7187069,0.6422138,-0.1982668,,,,,,,,1.314665,1.082559,0.268196,-0.4440196,0.7790155,-0.01259973,0.4425185,1.328003,1.070022,0.2759191,0.04721652,0.3776879,0.440672,0.8129764,False,False,None,False,False,None,None
1768994510411,25.07106,0.1400896,0.009130716,-0.1488681,0.7411806,0.6498475,0.1668181,0.02283268,0.1256065,0.003755808,0.2466103,0.1780336,0.7186887,0.6422388,-0.1982927,,,,,,,,1.31468,1.082547,0.2682068,-0.4438197,0.7790768,-0.01268582,0.4426088,1.327977,1.070035,0.2759119,0.04726443,0.3777118,0.4405738,0.8130158,False,False,None,False,False,None,None
1768994510421,25.08191,0.1401069,0.009130716,-0.1489016,0.7411709,0.6498584,0.1668234,0.02279917,0.1255591,0.003731728,0.2465818,0.1780642,0.7186777,0.6422455,-0.1982834,,,,,,,,1.314789,1.082537,0.2682503,-0.4436627,0.7790981,-0.01279437,0.4427255,1.32798,1.070018,0.2759092,0.04734036,0.3777115,0.4403192,0.8131494,False,False,None,False,False,None,None
1768994510432,25.09318,0.1399347,0.009138584,-0.1487168,0.7411523,0.6498766,0.1668398,0.02276317,0.1255594,0.003730774,0.2465734,0.1780135,0.7186828,0.6422615,-0.1982587,,,,,,,,1.314733,1.082524,0.2682464,-0.4436755,0.7790879,-0.01284113,0.4427294,1.327901,1.070038,0.2759173,0.0473884,0.3777342,0.4403523,0.8131181,False,False,None,False,False,None,None
1768994510444,25.10421,0.139933,0.009140491,-0.148709,0.7411225,0.6498951,0.1668961,0.02279463,0.1254886,0.003873348,0.2465315,0.1779657,0.7186981,0.6422492,-0.1982856,,,,,,,,1.314803,1.082446,0.2683496,-0.4437571,0.7790521,-0.01286208,0.4427098,1.327956,1.070009,0.2759486,0.04749471,0.3777577,0.4403948,0.813078,False,False,None,False,False,None,None
1768994510455,25.11543,0.139945,0.00915122,-0.1487161,0.7411262,0.6499127,0.1668097,0.02280418,0.1255041,0.003795147,0.2465039,0.1779461,0.7187083,0.6422513,-0.1982597,,,,,,,,1.314801,1.082448,0.2683631,-0.4438076,0.7790318,-0.01283698,0.4426958,1.327951,1.070022,0.2759393,0.04749532,0.377756,0.4403781,0.8130878,False,False,None,False,False,None,None
1768994510466,25.12644,0.1399465,0.009159088,-0.1487059,0.7410998,0.6499424,0.1668061,0.02284128,0.1254592,0.003899097,0.2466158,0.1779853,0.7186701,0.6422628,-0.1983258,,,,,,,,1.314665,1.082381,0.2683439,-0.4438207,0.7790749,-0.01274237,0.4426094,1.327985,1.069941,0.2759435,0.04747165,0.377755,0.4402984,0.8131328,False,False,None,False,False,None,None
1768994510477,25.13744,0.1400501,0.009150982,-0.1487419,0.7411093,0.6499164,0.1668659,0.02284078,0.125489,0.0038414,0.2466886,0.1779477,0.7186362,0.6422933,-0.1983838,,,,,,,,1.314732,1.08237,0.268311,-0.4439045,0.7790474,-0.01268159,0.4425756,1.327981,1.069931,0.2759409,0.04746963,0.3777294,0.4402412,0.8131758,False,False,None,False,False,None,None
1768994510488,25.14855,0.1400466,0.009161711,-0.1487341,0.7411268,0.6499146,0.1667984,0.0228158,0.1256034,0.003808498,0.2467209,0.1779454,0.7186549,0.6422833,-0.1983501,,,,,,,,1.314777,1.082423,0.2682975,-0.4440733,0.7789931,-0.01258278,0.4425047,1.328022,1.069966,0.2759348,0.0473821,0.3776862,0.4405315,0.8130437,False,False,None,False,False,None,None
